"FSC-A","FSC-W","SSC-A","DAPI-A","DAPI-W"
581,256,507,0,0
616,255,553,0,0
835,295,995,125,913
609,259,734,1,916
764,265,606,3,907
620,264,735,1,914
686,262,570,0,0
592,252,571,0,800
594,258,691,7,910
684,259,620,0,740
773,260,686,7,910
854,277,862,50,920
616,257,570,0,897
755,259,534,4,906
784,260,594,4,908
755,261,593,1,902
646,258,524,0,870
588,298,652,0,720
589,300,711,6,927
668,274,681,191,911
590,265,522,0,0
700,262,687,8,906
698,257,592,0,0
601,255,626,0,0
599,267,429,0,740
738,279,690,7,916
666,258,574,0,911
685,295,777,10,919
629,261,540,0,0
811,262,658,5,909
664,265,618,195,911
681,273,654,177,911
628,258,648,2,907
641,263,651,0,914
592,260,525,0,765
589,270,284,0,909
721,266,626,195,910
663,272,635,4,910
885,298,813,176,918
672,276,634,7,914
795,285,751,4,911
588,259,502,0,0
645,277,521,196,909
689,261,667,2,906
803,261,676,0,0
627,283,641,7,921
587,268,529,4,915
721,261,593,3,909
611,247,530,0,895
617,255,612,0,0
593,295,600,0,895
614,305,603,206,912
674,286,712,0,0
583,269,567,0,0
733,257,637,0,811
589,253,529,0,0
708,264,682,0,835
573,251,568,0,0
655,264,539,196,909
823,262,654,8,908
659,261,574,0,0
639,263,695,0,649
688,264,595,188,909
772,262,682,0,828
612,249,548,0,0
583,252,539,0,887
676,289,688,3,929
934,320,864,60,921
675,265,668,0,882
692,271,808,0,900
687,259,587,0,0
703,260,593,0,867
606,250,592,0,0
591,252,485,0,0
653,271,592,1,903
616,260,552,0,841
663,265,577,0,0
828,339,822,210,912
620,263,487,203,909
737,263,821,1,896
701,259,557,191,908
620,260,462,0,0
612,260,529,0,0
693,270,734,0,853
689,259,597,0,0
787,261,729,0,905
584,258,642,0,893
929,387,887,107,933
644,267,674,5,910
681,393,990,19,937
585,287,561,204,910
630,260,589,200,910
605,260,532,0,0
594,311,582,0,0
801,266,678,188,909
642,282,672,176,910
832,294,797,43,914
607,260,558,0,804
785,267,696,11,911
725,279,716,172,910
655,261,550,0,0
718,258,745,3,907
606,257,521,0,0
696,263,487,192,908
771,266,649,14,911
696,260,664,0,0
726,262,642,0,764
630,254,604,0,0
630,273,637,191,910
682,284,704,187,910
610,261,539,0,788
622,273,564,0,0
614,273,576,194,911
668,271,571,205,909
588,260,424,0,930
667,259,681,2,911
631,251,556,0,844
582,257,459,0,0
636,253,565,0,0
815,264,722,12,909
689,264,700,0,836
600,265,627,0,0
686,278,635,197,911
659,258,577,0,0
654,260,571,0,0
642,265,501,5,907
759,261,639,1,909
674,265,542,195,908
638,259,564,0,0
575,276,596,2,911
680,276,697,178,910
582,279,595,1,906
783,266,678,8,913
635,265,515,0,780
844,321,804,10,919
636,268,622,182,909
575,252,417,1,887
648,268,640,0,744
689,258,668,0,0
731,310,696,0,0
660,261,640,0,894
746,294,664,179,910
586,253,604,0,0
748,267,661,55,909
625,261,669,0,816
802,262,561,5,909
588,242,520,0,0
577,257,551,0,0
666,284,628,190,913
798,262,582,9,907
788,295,830,191,912
636,271,567,197,911
610,267,574,0,0
626,296,689,167,911
632,256,555,0,0
577,302,658,12,911
667,264,500,349,911
711,263,753,0,809
632,260,571,0,751
592,311,650,177,912
578,259,540,0,852
732,265,711,2,906
591,309,615,183,911
572,278,491,194,910
840,281,849,73,915
685,260,679,0,0
648,263,545,197,909
639,278,619,183,910
663,264,636,0,826
608,261,595,0,786
781,261,657,0,816
753,260,661,1,896
622,320,708,7,910
621,265,712,1,903
608,260,649,0,720
590,261,612,0,858
665,273,614,208,910
588,275,590,0,0
578,333,577,0,0
936,351,974,249,926
665,266,551,199,909
792,279,672,0,899
593,271,536,199,910
774,261,642,0,898
789,276,912,19,908
706,261,644,0,0
764,260,590,2,913
588,306,622,168,912
790,264,801,12,909
623,265,568,1,888
688,264,644,0,849
617,259,601,2,907
641,269,584,0,0
698,259,603,0,761
583,256,594,1,898
679,261,587,0,804
600,286,598,0,744
603,267,525,0,922
686,305,598,200,910
686,315,741,19,918
656,256,610,0,0
626,273,594,199,910
712,265,632,0,781
636,294,547,205,910
672,259,580,0,0
609,284,595,191,910
572,265,646,0,835
664,260,658,2,905
834,271,722,204,910
604,256,411,1,901
741,261,549,2,905
586,339,761,2,941
584,263,561,0,714
669,258,633,0,0
612,280,667,0,0
628,276,612,0,882
738,265,559,1,909
646,258,577,0,0
623,259,537,0,702
664,324,588,396,926
679,260,580,0,873
817,262,685,11,911
601,261,603,189,913
578,259,501,0,0
785,269,596,200,909
647,300,566,0,884
759,260,495,4,909
586,270,585,0,864
714,263,713,2,912
684,264,604,187,909
650,291,601,202,910
858,263,711,1,901
730,353,613,380,911
683,265,608,186,909
791,269,712,12,912
634,267,481,207,909
796,274,767,205,912
636,306,624,0,866
599,249,640,0,0
591,256,540,0,0
637,270,561,200,910
622,263,684,2,914
908,307,876,175,920
626,252,578,0,0
587,258,496,0,0
625,272,499,184,909
622,263,573,192,909
588,255,510,0,0
641,265,556,7,908
686,293,624,406,912
691,277,673,0,796
571,264,560,192,913
569,265,548,0,0
778,260,674,0,670
624,261,696,1,890
587,283,566,0,0
761,261,646,0,890
672,279,757,181,912
614,265,695,0,786
652,265,503,189,909
651,263,545,182,910
809,271,676,177,910
621,287,601,195,911
618,254,562,0,724
694,282,729,182,911
640,257,658,83,909
588,302,596,0,931
767,260,535,4,913
631,263,709,87,909
